#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 708000      3.95e+00      6.37e-02      3.97e-01      1.57e-01    8.9e-05
 710000      5.22e+00      4.64e-02      5.25e-01      2.13e-01    8.8e-05
 712000      2.29e+00      2.95e-02      2.30e-01      9.58e-02    8.8e-05
 714000      3.84e+00      2.56e-02      4.00e-01      1.51e-01    8.7e-05
 716000      1.51e+00      2.43e-02      1.28e-01      1.20e-01    8.6e-05
 718000      1.80e+00      1.71e-02      1.48e-01      1.54e-01    8.6e-05
 720000      6.69e+00      8.99e-03      7.11e-01      1.95e-01    8.5e-05
 722000      5.29e+00      5.76e-02      5.62e-01      1.76e-01    8.5e-05
 724000      2.89e+00      3.24e-02      3.07e-01      1.11e-01    8.4e-05
 726000      8.00e-01      2.71e-02      8.19e-02      3.02e-02    8.4e-05
 728000      5.63e+00      9.86e-02      5.88e-01      2.11e-01    8.3e-05
 730000      5.61e+00      5.77e-02      5.90e-01      2.07e-01    8.2e-05
 732000      5.10e+00      5.01e-02      5.52e-01      1.13e-01    8.2e-05
 734000      2.86e+00      2.15e-02      2.95e-01      1.33e-01    8.1e-05
 736000      4.42e+00      6.67e-03      4.85e-01      1.20e-01    8.1e-05
 738000      4.23e+00      2.71e-02      4.65e-01      1.07e-01    8.0e-05
 740000      7.58e+00      4.76e-02      7.22e-01      7.48e-01    8.0e-05
 742000      5.86e+00      9.70e-03      6.51e-01      1.30e-01    7.9e-05
 744000      4.09e+00      1.11e-02      4.47e-01      1.70e-01    7.9e-05
 746000      4.60e-01      3.57e-02      4.32e-02      2.22e-02    7.8e-05
 748000      3.32e-01      4.25e-02      1.58e-02      2.61e-02    7.7e-05
 750000      4.94e+00      1.96e-03      5.53e-01      2.06e-01    7.7e-05
 752000      1.55e+00      9.79e-03      1.71e-01      5.06e-02    7.6e-05
 754000      1.62e+00      4.94e-02      1.34e-01      1.48e-01    7.6e-05
 756000      4.65e+00      4.28e-02      5.22e-01      1.64e-01    7.5e-05
 758000      1.47e+00      2.93e-02      1.12e-01      1.49e-01    7.5e-05
 760000      4.50e+00      9.13e-02      5.12e-01      1.13e-01    7.4e-05
 762000      1.17e+00      4.51e-02      8.40e-02      1.20e-01    7.4e-05
 764000      4.30e+00      1.51e-02      4.75e-01      1.80e-01    7.3e-05
 766000      6.12e-01      8.94e-02      3.01e-02      3.65e-02    7.3e-05
 768000      4.79e-01      1.96e-02      4.02e-02      4.34e-02    7.2e-05
 770000      2.85e+00      8.11e-03      3.11e-01      1.43e-01    7.2e-05
 772000      1.72e+00      2.66e-02      1.85e-01      9.46e-02    7.1e-05
 774000      1.29e+00      3.19e-02      1.50e-01      2.63e-02    7.1e-05
 776000      4.00e+00      7.07e-02      4.27e-01      2.35e-01    7.0e-05
 778000      4.44e+00      5.00e-02      5.16e-01      1.71e-01    7.0e-05
 780000      4.38e+00      5.54e-02      5.12e-01      1.67e-01    6.9e-05
 782000      4.41e-01      1.91e-02      4.20e-02      3.41e-02    6.9e-05
 784000      7.26e-01      2.14e-02      8.30e-02      2.63e-02    6.9e-05
 786000      1.11e+00      2.67e-02      1.27e-01      4.33e-02    6.8e-05
 788000      2.99e+00      5.27e-02      3.33e-01      1.55e-01    6.8e-05
 790000      1.30e+00      1.97e-02      1.29e-01      1.04e-01    6.7e-05
 792000      4.23e+00      2.24e-02      5.04e-01      1.65e-01    6.7e-05
 794000      5.43e+00      7.75e-02      6.43e-01      1.77e-01    6.6e-05
 796000      1.25e+00      5.82e-02      1.47e-01      1.98e-02    6.6e-05
 798000      1.53e+00      1.01e-02      1.29e-01      1.56e-01    6.5e-05
 800000      4.95e+00      1.01e-01      5.76e-01      2.14e-01    6.5e-05
 802000      3.52e+00      3.21e-02      3.92e-01      2.15e-01    6.4e-05
 804000      5.27e+00      3.90e-02      6.43e-01      1.84e-01    6.4e-05
 806000      1.08e+00      3.58e-02      7.21e-02      1.26e-01    6.4e-05
 808000      4.67e+00      8.69e-02      5.60e-01      1.70e-01    6.3e-05
 810000      2.14e+00      4.09e-02      2.57e-01      7.88e-02    6.3e-05
 812000      1.01e+00      4.71e-02      1.21e-01      2.43e-02    6.2e-05
 814000      8.34e-01      2.76e-02      1.01e-01      2.75e-02    6.2e-05
 816000      3.89e+00      3.26e-02      4.84e-01      1.50e-01    6.1e-05
 818000      1.76e+00      4.31e-02      1.83e-01      1.39e-01    6.1e-05
 820000      1.36e+00      1.53e-01      1.19e-01      7.55e-02    6.1e-05
 822000      3.82e+00      3.42e-02      4.73e-01      1.93e-01    6.0e-05
 824000      1.59e+00      1.87e-02      1.97e-01      6.16e-02    6.0e-05
 826000      2.68e+00      1.01e-02      2.74e-01      3.29e-01    5.9e-05
 828000      1.10e+00      4.25e-02      1.21e-01      7.55e-02    5.9e-05
 830000      7.38e-01      9.77e-02      6.55e-02      6.53e-03    5.9e-05
 832000      3.94e+00      1.23e-03      5.07e-01      1.09e-01    5.8e-05
 834000      1.79e+00      1.21e-01      1.86e-01      1.96e-01    5.8e-05
 836000      3.78e+00      1.37e-02      4.72e-01      1.61e-01    5.7e-05
 838000      3.43e+00      6.74e-02      4.43e-01      1.23e-01    5.7e-05
 840000      1.21e+00      1.42e-03      1.24e-01      1.53e-01    5.7e-05
 842000      3.59e-01      4.95e-02      2.16e-03      3.36e-02    5.6e-05
 844000      3.84e+00      2.41e-02      4.93e-01      2.00e-01    5.6e-05
 846000      3.76e+00      7.85e-02      4.89e-01      2.29e-01    5.5e-05
 848000      1.14e+00      7.30e-03      1.50e-01      3.01e-02    5.5e-05
 850000      2.33e+00      2.52e-02      2.68e-01      2.52e-01    5.5e-05
 852000      1.36e+00      3.75e-03      1.54e-01      1.50e-01    5.4e-05
 854000      3.59e+00      4.21e-02      4.76e-01      1.32e-01    5.4e-05
 856000      5.71e-01      2.68e-02      7.27e-02      1.82e-02    5.4e-05
 858000      2.46e+00      1.49e-03      2.90e-01      1.78e-01    5.3e-05
 860000      1.11e+00      7.06e-02      9.25e-02      1.15e-01    5.3e-05
 862000      2.26e+00      2.66e-02      2.75e-01      1.48e-01    5.2e-05
 864000      8.32e-01      2.23e-02      1.02e-01      5.19e-02    5.2e-05
 866000      1.08e+00      4.90e-02      1.03e-01      1.54e-01    5.2e-05
 868000      4.20e+00      6.91e-02      5.60e-01      1.51e-01    5.1e-05
 870000      1.16e+00      2.66e-02      1.16e-01      1.16e-01    5.1e-05
 872000      1.61e+00      2.69e-02      2.19e-01      4.94e-02    5.1e-05
 874000      8.65e-01      7.74e-03      1.06e-01      6.09e-02    5.0e-05
 876000      3.34e+00      2.41e-02      4.51e-01      1.85e-01    5.0e-05
 878000      1.98e+00      6.74e-02      2.50e-01      1.67e-01    5.0e-05
 880000      3.48e+00      7.86e-02      4.24e-01      2.50e-01    4.9e-05
 882000      3.61e+00      9.72e-02      4.75e-01      2.62e-01    4.9e-05
 884000      1.01e+00      3.71e-02      1.39e-01      1.43e-02    4.9e-05
 886000      1.05e+00      2.32e-02      8.76e-02      1.24e-01    4.8e-05
 888000      1.32e+00      2.34e-02      1.32e-01      1.38e-01    4.8e-05
 890000      3.63e+00      1.47e-02      5.07e-01      1.70e-01    4.8e-05
 892000      1.24e+00      3.64e-02      1.47e-01      9.87e-02    4.7e-05
 894000      3.41e+00      3.36e-02      4.70e-01      2.10e-01    4.7e-05
 896000      1.12e+00      4.14e-02      4.30e-02      1.57e-01    4.7e-05
 898000      6.97e-01      1.34e-02      9.75e-02      2.59e-02    4.6e-05
 900000      8.36e-01      1.80e-02      1.10e-01      5.12e-02    4.6e-05
 902000      3.02e-01      4.03e-02      9.91e-03      2.86e-02    4.6e-05
 904000      4.63e+00      5.02e-02      6.68e-01      1.76e-01    4.5e-05
 906000      1.88e+00      4.98e-02      2.34e-01      2.07e-01    4.5e-05
 908000      4.40e+00      3.73e-02      6.25e-01      1.78e-01    4.5e-05
 910000      8.83e-01      1.26e-02      1.27e-01      3.01e-02    4.5e-05
 912000      2.59e+00      1.54e-02      3.75e-01      1.29e-01    4.4e-05
 914000      8.34e-01      4.12e-02      1.10e-01      4.87e-02    4.4e-05
 916000      4.88e+00      2.81e-02      6.47e-01      3.40e-01    4.4e-05
 918000      2.86e+00      4.87e-02      4.15e-01      1.56e-01    4.3e-05
 920000      5.98e-01      1.22e-02      8.37e-02      3.17e-02    4.3e-05
 922000      6.85e-01      5.33e-02      9.04e-02      2.41e-02    4.3e-05
 924000      2.36e+00      7.89e-03      3.33e-01      1.31e-01    4.2e-05
 926000      3.22e+00      4.08e-02      4.82e-01      1.27e-01    4.2e-05
 928000      1.48e+00      3.57e-02      2.10e-01      7.89e-02    4.2e-05
 930000      1.85e+00      1.15e-02      2.18e-01      1.77e-01    4.2e-05
 932000      4.63e-01      5.63e-02      6.10e-02      5.42e-02    4.1e-05
 934000      3.20e+00      5.78e-02      4.33e-01      2.30e-01    4.1e-05
 936000      1.89e+00      1.19e-02      2.82e-01      7.44e-02    4.1e-05
 938000      3.20e-01      4.45e-02      2.22e-02      2.19e-02    4.0e-05
 940000      1.11e+00      2.90e-02      8.53e-02      2.04e-01    4.0e-05
 942000      3.37e+00      4.26e-02      5.19e-01      1.22e-01    4.0e-05
 944000      5.65e-01      1.47e-03      7.59e-02      4.43e-02    4.0e-05
 946000      2.22e+00      5.69e-04      3.41e-01      6.92e-02    3.9e-05
 948000      3.17e+00      1.45e-02      4.79e-01      1.91e-01    3.9e-05
 950000      1.46e+00      5.33e-02      2.05e-01      9.18e-02    3.9e-05
 952000      1.16e+00      7.01e-02      2.24e-02      1.65e-01    3.9e-05
 954000      4.79e+00      3.72e-02      7.47e-01      2.08e-01    3.8e-05
 956000      2.98e+00      8.74e-03      4.66e-01      1.33e-01    3.8e-05
 958000      3.16e+00      6.19e-02      5.00e-01      1.07e-01    3.8e-05
 960000      1.12e+00      1.38e-02      8.64e-02      1.49e-01    3.8e-05
 962000      1.44e+00      6.00e-03      1.85e-01      1.33e-01    3.7e-05
 964000      9.78e-01      3.75e-02      1.16e-01      1.42e-01    3.7e-05
 966000      5.31e-01      3.07e-02      4.78e-02      6.26e-02    3.7e-05
 968000      7.34e-01      4.01e-02      1.11e-01      2.59e-02    3.7e-05
 970000      3.95e+00      4.90e-02      6.23e-01      1.57e-01    3.6e-05
 972000      2.33e+00      8.33e-02      3.70e-01      1.00e-01    3.6e-05
 974000      1.54e+00      2.09e-02      2.45e-01      8.75e-02    3.6e-05
 976000      2.66e+00      1.70e-02      4.29e-01      1.29e-01    3.6e-05
 978000      1.25e+00      1.24e-02      1.45e-01      1.37e-01    3.5e-05
 980000      9.41e-01      2.03e-03      1.53e-01      3.32e-02    3.5e-05
 982000      3.57e+00      3.45e-02      5.86e-01      1.43e-01    3.5e-05
 984000      3.75e+00      3.05e-02      6.04e-01      1.60e-01    3.5e-05
 986000      1.10e+00      2.86e-02      1.27e-01      1.21e-01    3.4e-05
 988000      1.38e+00      4.25e-02      2.15e-01      7.52e-02    3.4e-05
 990000      4.35e+00      3.42e-02      6.34e-01      3.42e-01    3.4e-05
 992000      3.38e+00      2.71e-02      5.61e-01      1.57e-01    3.4e-05
 994000      7.43e-01      2.00e-02      1.11e-01      5.34e-02    3.3e-05
 996000      4.04e-01      2.81e-02      5.43e-02      3.01e-02    3.3e-05
 998000      1.11e+00      2.58e-02      1.02e-01      1.44e-01    3.3e-05
1000000      3.70e+00      4.00e-02      6.12e-01      1.58e-01    3.3e-05
1002000      1.53e+00      1.36e-01      2.44e-01      5.57e-02    3.3e-05
1004000      2.12e+00      2.83e-02      3.46e-01      1.54e-01    3.2e-05
1006000      2.93e+00      2.80e-02      4.96e-01      1.42e-01    3.2e-05
1008000      2.49e+00      3.52e-02      4.04e-01      1.40e-01    3.2e-05
1010000      3.62e+00      4.22e-02      6.22e-01      1.03e-01    3.2e-05
1012000      2.71e+00      1.85e-01      4.08e-01      1.45e-01    3.1e-05
1014000      5.69e-01      3.32e-02      8.47e-02      3.78e-02    3.1e-05
1016000      6.76e-01      1.41e-02      1.15e-01      2.62e-02    3.1e-05
1018000      3.76e+00      6.94e-02      5.69e-01      4.32e-01    3.1e-05
1020000      4.26e+00      2.89e-02      6.55e-01      3.37e-01    3.1e-05
1022000      8.07e-01      2.11e-02      9.63e-02      1.32e-01    3.0e-05
1024000      1.20e+00      6.40e-02      1.83e-01      8.35e-02    3.0e-05
1026000      6.11e-01      2.08e-02      1.05e-01      2.02e-02    3.0e-05
1028000      1.09e+00      1.47e-02      1.66e-01      1.32e-01    3.0e-05
1030000      1.03e+00      7.65e-02      1.54e-01      1.07e-01    3.0e-05
1032000      2.84e+00      2.06e-02      4.85e-01      1.51e-01    2.9e-05
1034000      3.37e+00      3.07e-02      5.97e-01      1.23e-01    2.9e-05
1036000      1.28e+00      4.45e-02      2.12e-01      7.33e-02    2.9e-05
1038000      2.70e+00      7.35e-02      4.79e-01      1.40e-01    2.9e-05
1040000      3.48e+00      3.02e-02      6.17e-01      1.47e-01    2.9e-05
1042000      3.49e+00      3.58e-02      6.35e-01      1.27e-01    2.8e-05
1044000      1.76e+00      1.62e-01      2.51e-01      1.06e-01    2.8e-05
1046000      3.43e+00      5.98e-02      6.18e-01      1.24e-01    2.8e-05
1048000      9.69e-01      7.72e-02      1.38e-01      7.36e-02    2.8e-05
1050000      1.31e+00      1.46e-02      2.03e-01      1.15e-01    2.8e-05
1052000      4.14e-01      1.72e-02      7.22e-02      1.90e-02    2.7e-05
1054000      1.97e+00      4.83e-03      2.99e-01      1.85e-01    2.7e-05
1056000      1.39e+00      5.63e-02      2.26e-01      1.02e-01    2.7e-05
1058000      2.62e+00      2.91e-02      4.54e-01      1.67e-01    2.7e-05
1060000      1.25e+00      1.52e-01      1.59e-01      6.13e-02    2.7e-05
1062000      1.69e+00      3.64e-02      3.06e-01      1.12e-01    2.6e-05
1064000      1.21e+00      5.22e-02      2.05e-01      7.61e-02    2.6e-05
1066000      8.93e-01      4.87e-03      1.08e-01      1.56e-01    2.6e-05
1068000      2.58e+00      1.37e-02      4.85e-01      1.28e-01    2.6e-05
1070000      2.39e+00      4.21e-02      3.70e-01      2.28e-01    2.6e-05
1072000      3.52e+00      6.81e-03      5.65e-01      3.15e-01    2.6e-05
1074000      2.34e-01      1.51e-02      2.50e-02      2.81e-02    2.5e-05
1076000      1.87e+00      3.50e-02      2.72e-01      1.97e-01    2.5e-05
1078000      1.68e+00      3.36e-02      2.45e-01      1.77e-01    2.5e-05
1080000      2.86e-01      1.14e-02      4.70e-02      2.28e-02    2.5e-05
1082000      9.20e-01      9.06e-03      1.53e-01      7.80e-02    2.5e-05
1084000      1.39e+00      5.73e-02      2.20e-01      1.75e-01    2.5e-05
1086000      3.56e+00      8.09e-02      6.88e-01      1.09e-01    2.4e-05
1088000      4.22e-01      3.67e-02      5.52e-02      3.89e-02    2.4e-05
1090000      9.79e-01      5.32e-02      1.84e-01      2.45e-02    2.4e-05
1092000      1.40e+00      1.81e-02      2.26e-01      1.32e-01    2.4e-05
1094000      7.56e-01      1.24e-03      1.47e-01      2.99e-02    2.4e-05
1096000      1.66e+00      1.14e-02      3.15e-01      8.89e-02    2.4e-05
1098000      2.31e+00      4.97e-02      4.53e-01      8.31e-02    2.3e-05
1100000      9.86e-01      9.16e-03      1.84e-01      6.14e-02    2.3e-05
1102000      2.12e+00      3.31e-02      4.15e-01      9.02e-02    2.3e-05
1104000      8.16e-01      1.01e-02      1.60e-01      3.47e-02    2.3e-05
1106000      5.21e-01      3.20e-02      9.66e-02      2.12e-02    2.3e-05
1108000      1.47e+00      1.69e-02      2.72e-01      1.03e-01    2.3e-05
1110000      2.68e+00      1.55e-02      5.29e-01      1.81e-01    2.2e-05
1112000      2.95e+00      2.15e-02      5.93e-01      1.57e-01    2.2e-05
1114000      2.04e+00      1.65e-02      3.16e-01      2.19e-01    2.2e-05
1116000      2.86e+00      2.43e-02      5.30e-01      2.11e-01    2.2e-05
1118000      1.98e+00      3.27e-02      4.05e-01      3.82e-02    2.2e-05
1120000      2.24e+00      1.10e-02      4.56e-01      1.28e-01    2.2e-05
1122000      3.02e+00      8.55e-02      6.12e-01      1.70e-01    2.2e-05
1124000      6.86e-01      3.68e-02      1.31e-01      3.47e-02    2.1e-05
1126000      1.85e+00      5.99e-02      3.58e-01      1.12e-01    2.1e-05
1128000      2.01e+00      3.70e-02      4.05e-01      9.87e-02    2.1e-05
1130000      1.04e+00      5.96e-02      1.54e-01      1.08e-01    2.1e-05
1132000      5.38e-01      1.75e-02      1.06e-01      3.02e-02    2.1e-05
1134000      2.54e+00      4.69e-02      4.75e-01      1.99e-01    2.1e-05
1136000      9.47e-01      3.94e-02      1.50e-01      1.43e-01    2.1e-05
1138000      1.01e+00      5.54e-03      1.13e-01      1.41e-01    2.0e-05
1140000      1.81e+00      3.36e-02      3.73e-01      8.67e-02    2.0e-05
1142000      4.56e-01      2.86e-02      7.97e-02      3.55e-02    2.0e-05
1144000      8.65e-01      4.30e-03      1.81e-01      3.97e-02    2.0e-05
1146000      1.37e+00      5.04e-02      2.87e-01      7.10e-02    2.0e-05
1148000      1.84e+00      9.10e-02      3.60e-01      1.06e-01    2.0e-05
1150000      2.64e+00      3.34e-02      5.70e-01      1.13e-01    2.0e-05
1152000      2.26e+00      4.10e-02      4.71e-01      1.73e-01    1.9e-05
1154000      2.11e+00      1.09e-02      4.46e-01      1.52e-01    1.9e-05
1156000      2.09e+00      4.32e-02      3.60e-01      2.16e-01    1.9e-05
1158000      1.80e+00      6.92e-02      3.82e-01      6.91e-02    1.9e-05
1160000      7.06e-01      1.47e-01      7.66e-02      4.88e-02    1.9e-05
1162000      2.45e+00      4.92e-02      5.38e-01      7.47e-02    1.9e-05
1164000      2.10e+00      2.07e-02      3.40e-01      2.37e-01    1.9e-05
1166000      1.28e+00      6.40e-02      2.71e-01      8.09e-02    1.9e-05
1168000      9.10e-01      8.92e-03      9.26e-02      1.33e-01    1.8e-05
1170000      1.91e+00      9.73e-02      3.61e-01      1.54e-01    1.8e-05
1172000      1.04e+00      1.54e-01      1.12e-01      4.82e-02    1.8e-05
1174000      8.89e-01      2.42e-02      1.34e-01      1.07e-01    1.8e-05
1176000      7.60e-01      1.02e-01      1.18e-01      8.45e-02    1.8e-05
1178000      2.08e+00      9.00e-02      4.35e-01      1.16e-01    1.8e-05
1180000      1.99e+00      6.45e-02      3.99e-01      1.55e-01    1.8e-05
1182000      3.60e-01      4.00e-02      6.02e-02      1.81e-02    1.8e-05
1184000      2.30e+00      9.66e-03      5.00e-01      1.91e-01    1.7e-05
1186000      8.67e-01      8.28e-03      1.58e-01      8.89e-02    1.7e-05
1188000      5.85e-01      1.58e-02      1.27e-01      3.30e-02    1.7e-05
1190000      5.53e-01      3.09e-02      9.43e-02      5.70e-02    1.7e-05
1192000      4.88e-01      1.54e-02      1.13e-01      7.66e-03    1.7e-05
1194000      2.62e+00      8.85e-02      5.86e-01      1.78e-01    1.7e-05
1196000      7.68e-01      1.39e-02      1.38e-01      8.16e-02    1.7e-05
1198000      1.49e+00      1.01e-02      3.29e-01      9.25e-02    1.7e-05
1200000      2.59e+00      9.49e-02      5.70e-01      1.42e-01    1.7e-05
1202000      3.24e+00      1.12e-01      7.30e-01      1.52e-01    1.6e-05
1204000      5.90e-01      1.24e-02      1.14e-01      5.65e-02    1.6e-05
1206000      8.94e-01      1.09e-02      1.09e-01      1.27e-01    1.6e-05
1208000      2.10e+00      9.59e-03      4.77e-01      1.20e-01    1.6e-05
1210000      2.78e-01      2.16e-04      5.14e-02      2.99e-02    1.6e-05
1212000      2.86e+00      6.22e-02      6.53e-01      1.57e-01    1.6e-05
1214000      4.38e-01      4.04e-02      8.19e-02      2.77e-02    1.6e-05
1216000      1.42e+00      3.04e-02      2.17e-01      2.57e-01    1.6e-05
1218000      2.68e+00      1.87e-01      4.86e-01      2.43e-01    1.6e-05
1220000      1.39e+00      2.79e-02      2.87e-01      1.24e-01    1.5e-05
1222000      5.89e-01      1.15e-02      1.36e-01      3.34e-02    1.5e-05
1224000      3.97e-01      2.24e-02      9.07e-02      1.53e-02    1.5e-05
1226000      2.76e-01      2.47e-02      4.82e-02      2.30e-02    1.5e-05
1228000      2.04e+00      1.76e-02      4.83e-01      1.53e-01    1.5e-05
1230000      2.59e+00      2.15e-02      6.29e-01      1.04e-01    1.5e-05
1232000      3.24e+00      8.52e-02      7.54e-01      1.86e-01    1.5e-05
1234000      1.26e+00      3.07e-02      2.84e-01      1.33e-01    1.5e-05
1236000      8.54e-01      3.47e-03      9.51e-02      1.27e-01    1.5e-05
1238000      5.13e-01      1.08e-02      1.25e-01      2.21e-02    1.5e-05
1240000      9.06e-01      3.62e-02      1.91e-01      7.72e-02    1.4e-05
1242000      2.06e+00      1.54e-02      4.83e-01      1.37e-01    1.4e-05
1244000      8.71e-01      2.71e-02      9.35e-02      1.29e-01    1.4e-05
1246000      2.03e+00      2.11e-02      4.09e-01      2.96e-01    1.4e-05
1248000      8.73e-01      1.27e-02      1.18e-01      1.23e-01    1.4e-05
1250000      1.70e+00      5.98e-02      4.18e-01      1.15e-01    1.4e-05
1252000      2.16e+00      3.62e-02      5.43e-01      1.18e-01    1.4e-05
1254000      5.64e-01      2.03e-02      1.26e-01      4.44e-02    1.4e-05
1256000      2.84e+00      3.77e-02      7.13e-01      1.27e-01    1.4e-05
1258000      2.43e+00      1.82e-01      4.57e-01      2.24e-01    1.4e-05
1260000      2.44e+00      5.08e-02      6.22e-01      9.22e-02    1.3e-05
1262000      2.08e+00      2.89e-02      5.15e-01      1.65e-01    1.3e-05
1264000      7.20e-01      2.63e-03      1.77e-01      4.40e-02    1.3e-05
1266000      4.01e-01      3.37e-02      9.19e-02      1.23e-02    1.3e-05
1268000      6.93e-01      1.70e-02      1.21e-01      8.59e-02    1.3e-05
1270000      2.68e+00      6.18e-03      6.38e-01      2.05e-01    1.3e-05
1272000      1.25e+00      1.32e-02      2.46e-01      1.41e-01    1.3e-05
1274000      4.07e-01      2.27e-02      1.01e-01      1.60e-02    1.3e-05
1276000      1.17e+00      6.68e-02      2.86e-01      9.16e-02    1.3e-05
1278000      9.29e-01      6.65e-02      1.81e-01      8.78e-02    1.3e-05
1280000      8.91e-01      2.89e-02      1.39e-01      1.19e-01    1.3e-05
1282000      1.11e+00      1.28e-03      2.61e-01      9.35e-02    1.2e-05
1284000      6.48e-01      2.06e-02      1.25e-01      7.45e-02    1.2e-05
1286000      9.78e-01      8.39e-03      1.94e-01      1.13e-01    1.2e-05
1288000      1.52e+00      8.70e-02      3.77e-01      7.18e-02    1.2e-05
1290000      8.24e-01      1.97e-02      2.02e-01      6.02e-02    1.2e-05
1292000      1.97e+00      1.21e-06      3.53e-01      2.52e-01    1.2e-05
1294000      2.73e+00      4.47e-02      6.78e-01      2.00e-01    1.2e-05
1296000      9.30e-01      1.06e-02      1.53e-01      1.26e-01    1.2e-05
1298000      1.94e+00      2.43e-02      5.11e-01      1.53e-01    1.2e-05
1300000      2.00e+00      1.07e-02      5.19e-01      1.76e-01    1.2e-05
1302000      5.32e-01      2.58e-03      1.48e-01      1.43e-02    1.2e-05
1304000      9.73e-01      2.94e-02      1.21e-01      1.44e-01    1.2e-05
1306000      6.20e-01      9.61e-03      8.92e-02      8.94e-02    1.2e-05
1308000      2.69e+00      1.25e-02      6.98e-01      2.53e-01    1.1e-05
1310000      8.90e-01      2.64e-02      2.07e-01      1.20e-01    1.1e-05
1312000      1.93e+00      1.54e-02      4.69e-01      1.70e-01    1.1e-05
1314000      1.76e-01      2.00e-02      2.40e-02      1.80e-02    1.1e-05
1316000      2.32e+00      3.57e-02      6.11e-01      1.52e-01    1.1e-05
1318000      6.77e-01      1.38e-02      1.39e-01      7.95e-02    1.1e-05
1320000      2.22e+00      3.65e-02      5.63e-01      2.53e-01    1.1e-05
1322000      1.63e+00      6.99e-03      4.15e-01      1.33e-01    1.1e-05
1324000      8.08e-01      2.20e-03      1.23e-01      1.16e-01    1.1e-05
1326000      3.24e-01      2.03e-02      4.86e-02      4.27e-02    1.1e-05
1328000      3.44e-01      9.37e-03      9.34e-02      2.01e-02    1.1e-05
1330000      1.84e+00      2.25e-03      4.79e-01      1.44e-01    1.1e-05
1332000      1.81e+00      1.84e-02      5.09e-01      1.30e-01    1.1e-05
1334000      3.55e-01      2.52e-02      8.71e-02      2.35e-02    1.0e-05
1336000      6.15e-01      2.16e-02      1.28e-01      1.03e-01    1.0e-05
1338000      1.66e+00      2.78e-02      4.69e-01      1.22e-01    1.0e-05
1340000      1.11e+00      6.62e-03      2.53e-01      1.77e-01    1.0e-05
1342000      9.46e-01      5.31e-02      2.74e-01      2.62e-02    1.0e-05
1344000      1.67e+00      8.72e-02      4.34e-01      1.16e-01    1.0e-05
1346000      3.18e-01      2.57e-02      6.04e-02      3.38e-02    1.0e-05
1348000      2.15e+00      3.30e-02      5.29e-01      2.87e-01    1.0e-05
1350000      1.92e+00      7.69e-03      5.14e-01      2.15e-01    9.9e-06
1352000      2.08e+00      2.48e-02      5.50e-01      2.47e-01    9.8e-06
1354000      1.65e+00      4.30e-02      4.64e-01      9.89e-02    9.8e-06
1356000      1.93e+00      1.64e-02      5.49e-01      1.72e-01    9.7e-06
1358000      3.70e-01      1.32e-02      1.07e-01      1.63e-02    9.6e-06
1360000      1.81e+00      6.14e-02      4.71e-01      1.52e-01    9.6e-06
1362000      2.14e+00      5.15e-02      6.25e-01      1.07e-01    9.5e-06
1364000      1.78e+00      7.53e-02      4.20e-01      1.81e-01    9.4e-06
1366000      1.24e+00      1.50e-02      2.86e-01      1.40e-01    9.4e-06
1368000      3.71e-01      2.05e-02      1.01e-01      2.40e-02    9.3e-06
1370000      1.65e+00      2.17e-02      4.81e-01      1.38e-01    9.2e-06
1372000      1.61e+00      9.00e-02      4.47e-01      9.42e-02    9.2e-06
1374000      3.04e-01      2.27e-02      7.81e-02      2.06e-02    9.1e-06
1376000      2.07e+00      6.94e-02      5.26e-01      2.86e-01    9.1e-06
1378000      5.45e-01      2.14e-03      1.09e-01      7.18e-02    9.0e-06
1380000      7.10e-01      5.92e-02      1.76e-01      9.08e-02    8.9e-06
1382000      3.09e-01      1.65e-02      8.90e-02      1.59e-02    8.9e-06
1384000      7.83e-01      1.18e-02      1.02e-01      1.21e-01    8.8e-06
1386000      7.96e-01      4.11e-02      7.66e-02      1.23e-01    8.7e-06
1388000      7.43e-01      2.34e-02      2.19e-01      4.47e-02    8.7e-06
1390000      2.19e+00      2.77e-02      6.89e-01      7.44e-02    8.6e-06
1392000      1.65e+00      5.14e-02      4.27e-01      1.61e-01    8.6e-06
1394000      1.03e+00      2.17e-02      2.37e-01      1.75e-01    8.5e-06
1396000      1.71e+00      2.22e-02      5.08e-01      1.66e-01    8.5e-06
1398000      5.98e-01      5.14e-03      8.58e-02      1.29e-01    8.4e-06
1400000      2.17e+00      2.38e-02      5.49e-01      3.32e-01    8.3e-06
1402000      8.03e-01      5.19e-02      1.63e-01      9.56e-02    8.3e-06
1404000      6.98e-01      7.09e-03      1.76e-01      1.08e-01    8.2e-06
1406000      2.24e+00      8.23e-02      6.93e-01      1.11e-01    8.2e-06
1408000      5.34e-01      1.92e-02      1.54e-01      4.14e-02    8.1e-06
1410000      1.54e+00      3.04e-02      4.85e-01      1.17e-01    8.1e-06
1412000      1.12e+00      3.07e-03      3.58e-01      5.40e-02    8.0e-06
1414000      1.91e+00      5.76e-02      6.12e-01      7.38e-02    7.9e-06
1416000      6.74e-01      1.72e-02      1.23e-01      9.53e-02    7.9e-06
1418000      8.99e-01      6.01e-02      2.72e-01      7.17e-02    7.8e-06
1420000      8.03e-01      5.77e-02      2.15e-01      1.00e-01    7.8e-06
