#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 708000      2.13e-01      2.80e-02      5.83e-03      1.84e-02    8.9e-05
 710000      1.28e-01      8.50e-03      5.96e-03      1.40e-02    8.8e-05
 712000      1.52e+00      3.74e-02      1.49e-01      7.39e-02    8.8e-05
 714000      5.45e-01      7.78e-03      5.73e-02      1.06e-02    8.7e-05
 716000      6.30e-01      4.14e-03      4.38e-02      7.33e-02    8.6e-05
 718000      6.94e-01      1.06e-02      5.45e-02      8.84e-02    8.6e-05
 720000      4.05e-01      1.82e-02      3.07e-02      3.53e-02    8.5e-05
 722000      3.59e-01      8.17e-03      3.22e-02      2.61e-02    8.5e-05
 724000      6.77e-01      6.02e-03      7.01e-02      2.66e-02    8.4e-05
 726000      5.20e-01      1.60e-02      5.50e-02      1.19e-02    8.4e-05
 728000      5.96e-01      2.34e-03      6.45e-02      1.04e-02    8.3e-05
 730000      3.99e-01      1.78e-02      4.09e-02      2.28e-02    8.2e-05
 732000      4.78e-01      8.85e-03      4.17e-02      3.83e-02    8.2e-05
 734000      4.37e-01      2.44e-02      3.22e-02      4.00e-02    8.1e-05
 736000      6.49e-01      8.91e-03      6.80e-02      2.74e-02    8.1e-05
 738000      7.84e-01      1.87e-02      7.70e-02      4.72e-02    8.0e-05
 740000      3.00e-01      1.47e-02      3.12e-02      9.88e-03    8.0e-05
 742000      3.65e-01      6.01e-03      4.04e-02      7.83e-03    7.9e-05
 744000      3.54e-01      6.05e-02      1.08e-02      4.78e-02    7.9e-05
 746000      5.89e-01      5.74e-03      6.28e-02      2.51e-02    7.8e-05
 748000      5.48e-01      9.44e-04      2.71e-02      9.46e-02    7.7e-05
 750000      6.36e-01      7.37e-03      6.95e-02      2.55e-02    7.7e-05
 752000      4.62e-01      1.72e-03      4.32e-02      3.57e-02    7.6e-05
 754000      6.72e-01      9.54e-03      4.10e-02      7.71e-02    7.6e-05
 756000      4.94e-01      2.61e-03      5.52e-02      1.48e-02    7.5e-05
 758000      4.82e-01      2.23e-02      3.42e-02      7.12e-02    7.5e-05
 760000      6.49e-01      4.06e-03      3.97e-02      7.52e-02    7.4e-05
 762000      4.96e-01      3.57e-02      4.50e-02      3.27e-02    7.4e-05
 764000      4.61e-01      1.08e-02      5.14e-02      1.50e-02    7.3e-05
 766000      4.53e-01      6.54e-03      3.71e-02      4.39e-02    7.3e-05
 768000      6.27e-01      1.68e-02      7.13e-02      1.53e-02    7.2e-05
 770000      4.50e-01      5.32e-04      5.08e-02      1.94e-02    7.2e-05
 772000      7.68e-01      3.15e-02      8.38e-02      3.18e-02    7.1e-05
 774000      6.53e-01      8.66e-03      5.15e-02      6.69e-02    7.1e-05
 776000      5.12e-01      5.16e-03      5.42e-02      3.11e-02    7.0e-05
 778000      4.31e-01      1.56e-02      4.92e-02      1.14e-02    7.0e-05
 780000      3.77e-01      2.57e-03      3.12e-02      5.33e-02    6.9e-05
 782000      4.89e-01      9.11e-03      5.54e-02      2.08e-02    6.9e-05
 784000      2.83e-01      4.85e-02      6.23e-03      1.21e-02    6.9e-05
 786000      2.08e-01      1.78e-02      2.07e-02      8.77e-03    6.8e-05
 788000      6.96e-01      1.61e-02      6.35e-02      8.89e-02    6.8e-05
 790000      4.51e-01      5.64e-03      5.36e-02      1.74e-02    6.7e-05
 792000      4.62e-01      5.16e-03      2.24e-02      8.37e-02    6.7e-05
 794000      5.69e-01      1.17e-02      6.86e-02      7.93e-03    6.6e-05
 796000      1.88e-01      1.73e-03      1.50e-02      2.00e-02    6.6e-05
 798000      2.00e-01      1.03e-02      1.44e-02      2.12e-02    6.5e-05
 800000      5.30e-01      3.30e-03      6.21e-02      2.27e-02    6.5e-05
 802000      2.71e-01      9.48e-03      2.99e-02      1.56e-02    6.4e-05
 804000      3.49e-01      1.40e-02      4.00e-02      1.56e-02    6.4e-05
 806000      1.21e+00      1.41e-02      1.41e-01      6.55e-02    6.4e-05
 808000      5.13e-01      5.37e-03      4.63e-02      5.00e-02    6.3e-05
 810000      4.28e-01      7.14e-03      5.14e-02      1.68e-02    6.3e-05
 812000      1.09e+00      1.23e-02      1.29e-01      6.05e-02    6.2e-05
 814000      4.06e-01      1.18e-02      4.50e-02      3.03e-02    6.2e-05
 816000      4.27e-01      6.02e-03      4.92e-02      2.86e-02    6.1e-05
 818000      1.67e+00      3.82e-02      1.94e-01      9.28e-02    6.1e-05
 820000      8.03e-01      1.94e-03      9.19e-02      7.14e-02    6.1e-05
 822000      5.06e-01      4.41e-03      6.30e-02      1.64e-02    6.0e-05
 824000      1.65e-01      5.75e-03      2.05e-02      3.62e-03    6.0e-05
 826000      3.71e-01      5.71e-03      4.36e-02      3.02e-02    5.9e-05
 828000      3.99e-01      9.85e-03      4.86e-02      2.68e-02    5.9e-05
 830000      2.25e-01      1.37e-02      2.97e-03      4.39e-02    5.9e-05
 832000      3.70e-01      2.29e-02      4.57e-02      1.53e-02    5.8e-05
 834000      4.57e-01      1.03e-02      4.49e-02      4.23e-02    5.8e-05
 836000      4.55e-01      6.63e-03      5.42e-02      2.67e-02    5.7e-05
 838000      4.54e-01      3.35e-02      4.60e-02      3.21e-02    5.7e-05
 840000      3.36e-01      7.58e-03      4.13e-02      1.62e-02    5.7e-05
 842000      4.62e-01      1.81e-03      6.10e-02      4.21e-03    5.6e-05
 844000      2.89e-01      8.17e-03      3.58e-02      2.03e-02    5.6e-05
 846000      4.59e-01      2.14e-02      5.39e-02      2.58e-02    5.5e-05
 848000      2.55e-01      5.57e-03      3.30e-02      7.82e-03    5.5e-05
 850000      3.16e-01      1.64e-02      3.88e-02      2.22e-02    5.5e-05
 852000      1.48e+00      4.63e-02      1.85e-01      7.19e-02    5.4e-05
 854000      4.36e-01      2.96e-03      5.59e-02      1.96e-02    5.4e-05
 856000      4.79e-01      1.26e-02      6.10e-02      2.16e-02    5.4e-05
 858000      4.19e-01      3.20e-02      4.64e-02      2.42e-02    5.3e-05
 860000      3.79e-01      1.56e-04      5.08e-02      1.42e-02    5.3e-05
 862000      3.74e-01      2.43e-03      4.92e-02      2.11e-02    5.2e-05
 864000      2.66e-01      1.25e-02      3.48e-02      1.35e-02    5.2e-05
 866000      5.61e-01      1.05e-02      7.41e-02      2.56e-02    5.2e-05
 868000      3.55e-01      2.37e-03      4.49e-02      2.95e-02    5.1e-05
 870000      3.55e-01      1.08e-02      4.40e-02      2.17e-02    5.1e-05
 872000      2.76e-01      5.89e-03      2.74e-02      3.96e-02    5.1e-05
 874000      2.74e-01      1.41e-02      3.33e-02      1.61e-02    5.0e-05
 876000      2.53e-01      1.99e-03      3.33e-02      1.24e-02    5.0e-05
 878000      3.07e-01      1.56e-03      4.14e-02      1.26e-02    5.0e-05
 880000      5.47e-01      4.80e-03      6.67e-02      5.69e-02    4.9e-05
 882000      4.61e-01      6.56e-03      6.04e-02      2.49e-02    4.9e-05
 884000      3.34e-01      8.82e-03      4.17e-02      3.22e-02    4.9e-05
 886000      4.67e-01      4.00e-04      5.27e-02      4.21e-02    4.8e-05
 888000      3.17e-01      1.40e-02      4.38e-02      4.55e-03    4.8e-05
 890000      4.27e-01      6.21e-03      6.02e-02      1.03e-02    4.8e-05
 892000      7.06e-01      1.15e-02      9.02e-02      6.72e-02    4.7e-05
 894000      1.72e-01      1.54e-03      5.92e-03      2.47e-02    4.7e-05
 896000      3.36e-01      6.34e-03      4.74e-02      9.90e-03    4.7e-05
 898000      1.10e+00      1.69e-02      6.46e-02      1.49e-01    4.6e-05
 900000      4.10e-01      2.13e-04      5.44e-02      2.55e-02    4.6e-05
 902000      2.33e-01      9.31e-03      3.27e-02      6.32e-03    4.6e-05
 904000      2.43e-01      7.24e-03      2.55e-02      2.46e-02    4.5e-05
 906000      3.01e-01      5.34e-04      3.97e-02      2.02e-02    4.5e-05
 908000      3.73e-01      8.44e-03      4.91e-02      2.81e-02    4.5e-05
 910000      1.64e-01      5.99e-03      1.72e-02      1.63e-02    4.5e-05
 912000      4.54e-01      1.03e-02      5.97e-02      3.07e-02    4.4e-05
 914000      3.77e-01      2.62e-03      5.52e-02      1.61e-02    4.4e-05
 916000      8.11e-01      1.51e-02      1.16e-01      5.09e-02    4.4e-05
 918000      7.34e-01      1.23e-02      3.76e-02      1.05e-01    4.3e-05
 920000      2.89e-01      7.07e-03      4.02e-02      1.53e-02    4.3e-05
 922000      4.18e-01      1.72e-02      5.84e-02      2.41e-02    4.3e-05
 924000      9.08e-01      2.76e-02      1.03e-01      8.73e-02    4.2e-05
 926000      2.16e-01      4.71e-03      2.41e-02      2.14e-02    4.2e-05
 928000      3.65e-01      1.37e-02      5.09e-02      1.94e-02    4.2e-05
 930000      4.02e-01      5.33e-03      2.27e-02      6.50e-02    4.2e-05
 932000      2.79e-01      1.23e-02      3.13e-02      3.94e-02    4.1e-05
 934000      1.75e-01      4.09e-02      7.92e-03      1.01e-02    4.1e-05
 936000      2.78e-01      4.62e-02      1.17e-02      1.20e-02    4.1e-05
 938000      1.07e+00      2.18e-02      1.55e-01      5.82e-02    4.0e-05
 940000      3.60e-01      2.29e-04      3.61e-02      4.18e-02    4.0e-05
 942000      3.82e-01      1.02e-02      5.85e-02      1.39e-02    4.0e-05
 944000      3.25e-01      1.06e-02      4.96e-02      1.31e-02    4.0e-05
 946000      2.77e-01      4.32e-02      7.39e-03      2.00e-02    3.9e-05
 948000      1.12e-01      7.45e-03      1.63e-02      1.23e-03    3.9e-05
 950000      3.28e-01      7.46e-03      3.33e-02      5.37e-02    3.9e-05
 952000      2.92e-01      1.85e-02      3.83e-02      1.94e-02    3.9e-05
 954000      3.98e-01      1.00e-02      5.91e-02      2.06e-02    3.8e-05
 956000      2.54e-01      8.24e-03      3.77e-02      1.89e-02    3.8e-05
 958000      3.63e-01      1.10e-02      5.08e-02      3.74e-02    3.8e-05
 960000      3.17e-01      1.28e-04      4.88e-02      2.00e-02    3.8e-05
 962000      6.44e-01      9.90e-03      9.15e-02      6.57e-02    3.7e-05
 964000      4.83e-01      3.67e-03      7.56e-02      2.22e-02    3.7e-05
 966000      3.84e-01      7.19e-03      4.96e-02      3.53e-02    3.7e-05
 968000      9.31e-02      1.68e-03      5.26e-03      1.33e-02    3.7e-05
 970000      3.75e-01      7.81e-03      5.92e-02      1.39e-02    3.6e-05
 972000      3.20e-01      1.04e-02      5.15e-02      1.07e-02    3.6e-05
 974000      3.10e-01      4.36e-03      4.38e-02      2.42e-02    3.6e-05
 976000      6.69e-01      1.00e-02      9.16e-02      8.15e-02    3.6e-05
 978000      3.37e-01      2.89e-03      5.37e-02      1.47e-02    3.5e-05
 980000      3.05e-01      1.12e-03      4.31e-02      2.46e-02    3.5e-05
 982000      4.17e-01      5.97e-03      6.89e-02      7.48e-03    3.5e-05
 984000      3.43e-01      4.11e-03      5.58e-02      1.29e-02    3.5e-05
 986000      3.43e-01      8.35e-04      5.30e-02      2.09e-02    3.4e-05
 988000      3.12e-01      1.05e-02      5.05e-02      1.05e-02    3.4e-05
 990000      4.69e-01      1.61e-02      7.56e-02      2.20e-02    3.4e-05
 992000      3.20e-01      5.61e-03      4.20e-02      3.12e-02    3.4e-05
 994000      2.82e-01      1.78e-04      4.08e-02      2.30e-02    3.3e-05
 996000      3.43e-01      6.83e-03      5.57e-02      1.57e-02    3.3e-05
 998000      1.77e-01      5.51e-03      1.83e-02      2.14e-02    3.3e-05
1000000      2.39e-01      3.80e-03      3.75e-02      2.10e-02    3.3e-05
1002000      3.78e-01      3.64e-03      5.89e-02      2.54e-02    3.3e-05
1004000      3.78e-01      6.64e-03      6.23e-02      1.75e-02    3.2e-05
1006000      3.28e-01      2.75e-03      5.18e-02      3.14e-02    3.2e-05
1008000      3.71e-01      2.80e-04      4.64e-02      4.03e-02    3.2e-05
1010000      4.67e-01      2.70e-02      5.07e-02      7.72e-02    3.2e-05
1012000      4.74e-01      7.28e-03      4.22e-02      6.34e-02    3.1e-05
1014000      2.56e-01      1.75e-03      4.17e-02      1.54e-02    3.1e-05
1016000      3.29e-01      6.09e-03      5.00e-02      3.69e-02    3.1e-05
1018000      1.90e-01      2.83e-03      3.29e-02      5.73e-03    3.1e-05
1020000      1.46e-01      1.33e-04      1.41e-02      1.93e-02    3.1e-05
1022000      5.99e-01      1.23e-02      9.07e-02      6.98e-02    3.0e-05
1024000      3.86e-01      5.11e-04      3.27e-02      7.54e-02    3.0e-05
1026000      3.37e-01      2.25e-03      5.50e-02      2.21e-02    3.0e-05
1028000      2.94e-01      3.66e-02      4.10e-02      2.63e-02    3.0e-05
1030000      6.41e-01      7.93e-02      3.32e-02      1.17e-01    3.0e-05
1032000      3.95e-01      1.53e-03      6.72e-02      2.15e-02    2.9e-05
1034000      4.26e-01      2.74e-02      3.38e-02      8.18e-02    2.9e-05
1036000      1.83e-01      4.19e-03      2.31e-02      2.43e-02    2.9e-05
1038000      1.06e+00      4.99e-02      1.63e-01      8.08e-02    2.9e-05
1040000      3.22e-01      3.08e-03      5.72e-02      1.27e-02    2.9e-05
1042000      3.26e-01      1.56e-03      5.18e-02      3.02e-02    2.8e-05
1044000      3.36e-01      2.50e-03      5.31e-02      2.76e-02    2.8e-05
1046000      7.42e-01      4.15e-02      9.05e-02      9.55e-02    2.8e-05
1048000      1.50e-01      3.06e-03      2.37e-02      1.22e-02    2.8e-05
1050000      2.31e-01      2.89e-03      1.53e-02      3.41e-02    2.8e-05
1052000      2.76e-01      6.06e-03      3.39e-02      3.21e-02    2.7e-05
1054000      4.55e-01      1.14e-02      3.96e-02      6.31e-02    2.7e-05
1056000      1.11e-01      5.85e-03      7.86e-03      1.54e-02    2.7e-05
1058000      1.45e-01      4.18e-03      1.58e-02      1.84e-02    2.7e-05
1060000      5.00e-01      1.12e-02      8.17e-02      5.65e-02    2.7e-05
1062000      2.59e-01      6.82e-04      4.62e-02      2.05e-02    2.6e-05
1064000      2.63e-01      7.65e-04      3.63e-02      2.90e-02    2.6e-05
1066000      1.15e+00      8.19e-02      1.70e-01      1.13e-01    2.6e-05
1068000      3.86e-01      3.26e-03      4.31e-02      5.00e-02    2.6e-05
1070000      2.48e-01      9.76e-03      4.63e-02      1.19e-02    2.6e-05
1072000      2.18e-01      6.41e-03      2.90e-02      3.55e-02    2.6e-05
1074000      2.14e-01      4.85e-03      3.73e-02      2.09e-02    2.5e-05
1076000      2.05e-01      7.81e-03      3.55e-02      2.00e-02    2.5e-05
1078000      2.37e-01      1.79e-02      3.14e-02      3.61e-02    2.5e-05
1080000      2.97e-01      4.48e-03      5.49e-02      1.58e-02    2.5e-05
1082000      6.77e-01      9.69e-04      4.21e-02      1.03e-01    2.5e-05
1084000      2.92e-01      6.07e-03      4.18e-02      3.68e-02    2.5e-05
1086000      4.46e-01      6.76e-03      3.83e-02      6.40e-02    2.4e-05
1088000      3.73e-01      7.79e-03      1.71e-02      5.78e-02    2.4e-05
1090000      2.94e-01      7.76e-03      5.77e-02      6.30e-03    2.4e-05
1092000      1.64e-01      3.67e-02      1.29e-02      9.16e-03    2.4e-05
1094000      3.01e-01      1.96e-03      3.58e-02      3.88e-02    2.4e-05
1096000      2.07e-01      2.38e-03      4.11e-02      7.75e-03    2.4e-05
1098000      2.34e-01      7.48e-03      2.88e-02      2.91e-02    2.3e-05
1100000      1.48e-01      1.84e-03      1.78e-02      1.91e-02    2.3e-05
1102000      2.94e-01      4.45e-03      5.73e-02      1.35e-02    2.3e-05
1104000      1.06e+00      2.20e-02      1.95e-01      7.42e-02    2.3e-05
1106000      8.10e-02      2.15e-03      4.17e-03      1.25e-02    2.3e-05
1108000      1.34e-01      4.39e-03      1.26e-02      1.87e-02    2.3e-05
1110000      2.33e-01      9.21e-03      4.26e-02      1.54e-02    2.2e-05
1112000      1.86e-01      8.19e-03      3.24e-02      1.43e-02    2.2e-05
1114000      5.01e-01      5.50e-02      2.47e-02      6.08e-02    2.2e-05
1116000      2.65e-01      3.07e-03      4.10e-02      4.04e-02    2.2e-05
1118000      1.14e-01      9.97e-03      1.30e-02      1.22e-02    2.2e-05
1120000      2.17e-01      7.27e-05      4.30e-02      1.34e-02    2.2e-05
1122000      3.87e-01      1.79e-02      6.75e-02      3.13e-02    2.2e-05
1124000      2.89e-01      1.13e-02      5.34e-02      2.04e-02    2.1e-05
1126000      3.10e-01      1.00e-02      5.58e-02      2.50e-02    2.1e-05
1128000      3.19e-01      4.31e-02      4.04e-02      2.77e-02    2.1e-05
1130000      2.38e-01      9.04e-03      4.25e-02      2.85e-02    2.1e-05
1132000      3.55e-01      2.14e-02      5.18e-02      4.45e-02    2.1e-05
1134000      1.32e-01      1.95e-03      1.55e-02      1.79e-02    2.1e-05
1136000      7.40e-01      7.86e-03      1.42e-01      6.31e-02    2.1e-05
1138000      3.32e-01      1.01e-02      6.97e-02      8.49e-03    2.0e-05
1140000      2.69e-01      2.48e-03      5.51e-02      1.43e-02    2.0e-05
1142000      3.90e-01      1.49e-04      2.46e-02      6.08e-02    2.0e-05
1144000      1.40e-01      2.20e-03      1.42e-02      2.00e-02    2.0e-05
1146000      2.64e-01      7.99e-03      5.23e-02      1.67e-02    2.0e-05
1148000      9.44e-02      5.27e-03      9.69e-03      1.27e-02    2.0e-05
1150000      3.98e-01      2.30e-02      6.56e-02      4.51e-02    2.0e-05
1152000      3.04e-01      3.67e-03      6.32e-02      1.67e-02    1.9e-05
1154000      3.25e-01      5.23e-03      2.54e-02      7.00e-02    1.9e-05
1156000      2.83e-01      6.18e-03      5.70e-02      1.87e-02    1.9e-05
1158000      2.75e-01      7.17e-03      3.24e-02      5.37e-02    1.9e-05
1160000      1.59e-01      1.21e-02      2.22e-02      1.66e-02    1.9e-05
1162000      4.35e-01      2.49e-02      7.75e-02      5.69e-02    1.9e-05
1164000      1.57e-01      3.00e-03      2.04e-02      2.08e-02    1.9e-05
1166000      2.58e-01      3.54e-03      4.98e-02      2.18e-02    1.9e-05
1168000      3.28e-01      9.60e-03      6.64e-02      2.26e-02    1.8e-05
1170000      3.13e-01      1.11e-03      6.24e-02      2.47e-02    1.8e-05
1172000      1.23e-01      1.51e-03      1.36e-02      1.76e-02    1.8e-05
1174000      2.68e-01      2.21e-03      5.06e-02      2.47e-02    1.8e-05
1176000      1.64e-01      1.07e-03      2.57e-02      2.31e-02    1.8e-05
1178000      2.97e-01      1.37e-03      5.48e-02      2.91e-02    1.8e-05
1180000      2.43e-01      4.01e-03      5.32e-02      1.21e-02    1.8e-05
1182000      2.23e-01      2.84e-04      4.92e-02      1.15e-02    1.8e-05
1184000      9.82e-02      6.69e-03      1.07e-02      1.28e-02    1.7e-05
1186000      1.77e-01      1.10e-03      4.08e-02      6.30e-03    1.7e-05
1188000      2.87e-01      3.80e-03      5.53e-02      2.67e-02    1.7e-05
1190000      3.39e-01      1.75e-03      5.90e-02      3.74e-02    1.7e-05
1192000      2.18e-01      2.18e-03      4.89e-02      1.52e-02    1.7e-05
1194000      2.84e-01      2.46e-04      3.91e-02      3.80e-02    1.7e-05
1196000      1.89e-01      9.27e-04      3.92e-02      2.15e-02    1.7e-05
1198000      2.47e-01      9.85e-03      5.36e-02      1.39e-02    1.7e-05
1200000      2.46e-01      9.27e-03      5.16e-02      1.73e-02    1.7e-05
1202000      3.01e-01      1.82e-04      6.15e-02      2.59e-02    1.6e-05
1204000      2.01e-01      1.81e-04      2.83e-02      2.68e-02    1.6e-05
1206000      2.55e-01      9.22e-03      4.37e-02      3.30e-02    1.6e-05
1208000      2.31e-01      1.11e-02      4.49e-02      2.02e-02    1.6e-05
1210000      1.95e-01      7.54e-04      4.09e-02      2.28e-02    1.6e-05
1212000      2.41e-01      9.62e-03      5.66e-02      5.76e-03    1.6e-05
1214000      2.55e-01      1.70e-02      5.23e-02      1.60e-02    1.6e-05
1216000      2.41e-01      1.02e-02      4.61e-02      2.30e-02    1.6e-05
1218000      2.51e-01      1.12e-02      4.73e-02      2.46e-02    1.6e-05
1220000      1.78e-01      2.44e-03      3.81e-02      2.09e-02    1.5e-05
1222000      2.23e-01      1.65e-03      4.61e-02      2.03e-02    1.5e-05
1224000      1.96e-01      6.06e-03      4.26e-02      1.45e-02    1.5e-05
1226000      3.77e-01      1.93e-02      7.18e-02      3.61e-02    1.5e-05
1228000      6.40e-01      3.82e-02      9.24e-02      9.36e-02    1.5e-05
1230000      2.48e-01      6.32e-03      4.26e-02      3.42e-02    1.5e-05
1232000      1.94e-01      3.20e-02      1.64e-02      5.52e-03    1.5e-05
1234000      7.07e-01      3.71e-02      1.14e-01      8.33e-02    1.5e-05
1236000      2.42e-01      1.82e-03      5.06e-02      3.30e-02    1.5e-05
1238000      2.43e-01      2.71e-03      5.95e-02      1.53e-02    1.5e-05
1240000      1.41e-01      2.75e-03      3.21e-02      1.00e-02    1.4e-05
1242000      1.76e-01      1.56e-03      3.82e-02      2.16e-02    1.4e-05
1244000      1.83e-01      7.80e-03      4.58e-02      6.56e-03    1.4e-05
1246000      2.40e-01      9.06e-03      4.28e-02      3.22e-02    1.4e-05
1248000      2.81e-01      1.67e-03      6.16e-02      2.47e-02    1.4e-05
1250000      2.37e-01      1.87e-05      5.63e-02      1.59e-02    1.4e-05
1252000      2.21e-01      1.58e-02      4.29e-02      3.12e-02    1.4e-05
1254000      2.87e-01      1.42e-03      4.20e-02      3.96e-02    1.4e-05
1256000      2.02e-01      7.18e-03      4.97e-02      1.44e-02    1.4e-05
1258000      2.38e-01      1.01e-02      5.38e-02      1.75e-02    1.4e-05
1260000      3.66e-01      4.81e-04      4.07e-02      5.54e-02    1.3e-05
1262000      2.73e-01      1.00e-02      5.90e-02      2.43e-02    1.3e-05
1264000      3.54e-01      5.79e-03      2.36e-02      6.58e-02    1.3e-05
1266000      2.64e-01      9.08e-03      6.04e-02      2.43e-02    1.3e-05
1268000      2.56e-01      3.54e-03      5.85e-02      2.19e-02    1.3e-05
1270000      2.25e-01      1.27e-02      4.68e-02      2.05e-02    1.3e-05
1272000      2.77e-01      7.78e-03      6.61e-02      1.99e-02    1.3e-05
1274000      2.63e-01      2.56e-03      6.03e-02      2.28e-02    1.3e-05
1276000      1.40e-01      4.17e-03      1.84e-02      2.00e-02    1.3e-05
1278000      2.90e-01      6.52e-03      7.22e-02      1.78e-02    1.3e-05
1280000      3.39e-01      4.17e-03      2.29e-02      6.34e-02    1.3e-05
1282000      2.65e-01      6.07e-03      6.48e-02      1.86e-02    1.2e-05
1284000      4.94e-01      2.97e-02      5.65e-02      1.03e-01    1.2e-05
1286000      1.66e-01      2.51e-02      5.72e-03      1.43e-02    1.2e-05
1288000      1.71e-01      2.64e-03      2.93e-02      2.24e-02    1.2e-05
1290000      3.09e-01      8.44e-03      7.75e-02      2.34e-02    1.2e-05
1292000      2.64e-01      5.42e-03      6.37e-02      2.10e-02    1.2e-05
1294000      1.94e-01      1.78e-03      4.12e-02      2.98e-02    1.2e-05
1296000      2.12e-01      1.28e-03      5.13e-02      2.09e-02    1.2e-05
1298000      2.21e-01      1.82e-03      5.37e-02      2.59e-02    1.2e-05
1300000      3.82e-01      2.17e-02      6.67e-02      5.42e-02    1.2e-05
1302000      1.99e-01      4.35e-03      4.74e-02      1.72e-02    1.2e-05
1304000      2.59e-01      7.36e-03      6.20e-02      2.20e-02    1.2e-05
1306000      2.57e-01      5.54e-03      3.80e-02      3.66e-02    1.2e-05
1308000      2.83e-01      6.35e-03      6.66e-02      2.60e-02    1.1e-05
1310000      2.32e-01      1.61e-04      4.26e-02      3.00e-02    1.1e-05
1312000      3.57e-01      1.14e-02      6.56e-02      4.49e-02    1.1e-05
1314000      1.35e-01      7.87e-03      3.49e-02      6.41e-03    1.1e-05
1316000      2.74e-01      6.60e-03      4.23e-02      3.84e-02    1.1e-05
1318000      1.79e-01      1.25e-03      2.87e-02      2.51e-02    1.1e-05
1320000      2.42e-01      2.35e-03      4.87e-02      2.89e-02    1.1e-05
1322000      1.12e-01      1.51e-03      3.08e-02      6.75e-03    1.1e-05
1324000      1.94e-01      2.81e-03      4.20e-02      3.10e-02    1.1e-05
1326000      1.92e-01      8.04e-04      4.90e-02      1.58e-02    1.1e-05
1328000      2.47e-01      1.21e-03      5.98e-02      2.34e-02    1.1e-05
1330000      2.28e-01      1.01e-03      5.07e-02      2.52e-02    1.1e-05
1332000      2.22e-01      3.91e-03      5.92e-02      1.56e-02    1.1e-05
1334000      2.65e-01      7.04e-04      4.64e-02      3.61e-02    1.0e-05
1336000      1.81e-01      1.68e-02      4.44e-02      6.97e-03    1.0e-05
1338000      2.55e-01      2.58e-04      6.24e-02      2.45e-02    1.0e-05
1340000      1.13e-01      1.22e-03      1.35e-02      1.75e-02    1.0e-05
1342000      1.91e-01      5.60e-03      4.66e-02      1.79e-02    1.0e-05
1344000      1.95e-01      6.66e-04      4.81e-02      1.89e-02    1.0e-05
1346000      1.95e-01      1.53e-03      4.88e-02      2.61e-02    1.0e-05
1348000      2.37e-01      1.08e-02      5.19e-02      3.78e-02    1.0e-05
1350000      1.84e-01      2.95e-03      5.32e-02      8.92e-03    9.9e-06
1352000      1.23e-01      4.08e-04      3.34e-02      9.18e-03    9.8e-06
1354000      2.29e-01      1.85e-03      3.58e-02      3.34e-02    9.8e-06
1356000      7.97e-02      3.17e-03      5.29e-03      1.28e-02    9.7e-06
1358000      1.96e-01      2.00e-02      4.05e-02      2.93e-02    9.6e-06
1360000      2.87e-01      2.66e-03      3.21e-02      6.41e-02    9.6e-06
1362000      3.87e-01      4.97e-03      4.79e-02      6.92e-02    9.5e-06
1364000      2.16e-01      6.81e-03      4.92e-02      2.80e-02    9.4e-06
1366000      1.77e-01      5.38e-03      4.26e-02      1.83e-02    9.4e-06
1368000      2.85e-01      2.85e-02      3.66e-02      5.62e-02    9.3e-06
1370000      2.91e-01      2.41e-03      7.93e-02      2.77e-02    9.2e-06
1372000      2.58e-01      3.99e-02      3.37e-02      4.14e-02    9.2e-06
1374000      1.96e-01      7.14e-03      5.18e-02      1.67e-02    9.1e-06
1376000      2.35e-01      6.97e-03      5.59e-02      2.53e-02    9.1e-06
1378000      2.43e-01      5.29e-03      3.21e-02      5.30e-02    9.0e-06
1380000      1.17e-01      6.72e-03      1.51e-02      1.69e-02    8.9e-06
1382000      1.61e-01      3.63e-03      4.22e-02      1.51e-02    8.9e-06
1384000      1.76e-01      5.94e-03      5.16e-02      1.04e-02    8.8e-06
1386000      2.16e-01      3.77e-04      5.98e-02      1.86e-02    8.7e-06
1388000      1.20e-01      3.68e-03      3.16e-02      1.11e-02    8.7e-06
1390000      1.14e-01      1.46e-03      1.50e-02      1.78e-02    8.6e-06
1392000      1.80e-01      9.28e-03      5.08e-02      1.16e-02    8.6e-06
1394000      2.54e-01      2.04e-02      4.01e-02      4.98e-02    8.5e-06
1396000      8.70e-02      3.84e-03      1.99e-02      9.70e-03    8.5e-06
1398000      2.25e-01      7.96e-03      5.99e-02      2.08e-02    8.4e-06
1400000      1.68e-01      1.22e-03      4.45e-02      2.36e-02    8.3e-06
1402000      1.12e-01      3.41e-03      1.51e-02      1.70e-02    8.3e-06
1404000      1.50e-01      6.30e-03      3.68e-02      1.64e-02    8.2e-06
1406000      1.13e-01      3.69e-03      1.55e-02      1.71e-02    8.2e-06
1408000      3.89e-01      3.73e-02      7.69e-02      6.65e-02    8.1e-06
1410000      1.69e-01      4.74e-03      4.24e-02      1.84e-02    8.1e-06
1412000      2.25e-01      3.87e-04      3.75e-02      3.33e-02    8.0e-06
1414000      1.61e-01      3.04e-04      4.23e-02      2.42e-02    7.9e-06
1416000      7.65e-01      2.04e-02      2.15e-01      6.81e-02    7.9e-06
1418000      8.63e-02      6.97e-03      1.98e-02      8.21e-03    7.8e-06
1420000      2.74e-01      3.82e-04      7.50e-02      2.75e-02    7.8e-06
